file,type,raw bytes,gzip bytes,route or asset group,over 500 KB yes/no,over 1 MB yes/no,duplicate content hash yes/no,optimisation recommendation,notes
service-areas/wollongong-and-illawarra/wollongong/lilyvale/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/maddens-plains/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/maddens-plains/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/maddens-plains/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/maddens-plains/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mangerton/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mangerton/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mangerton/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mangerton/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/marshall-mount/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/marshall-mount/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/marshall-mount/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/marshall-mount/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-keira/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-keira/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-keira/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-keira/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-kembla/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-kembla/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-kembla/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-kembla/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-ousley/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-ousley/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-ousley/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-ousley/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-pleasant/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-pleasant/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-pleasant/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-pleasant/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/north-wollongong/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/north-wollongong/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/north-wollongong/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/north-wollongong/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/otford/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/otford/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/otford/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/otford/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/port-kembla/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/port-kembla/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/port-kembla/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/port-kembla/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/primbee/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/primbee/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/primbee/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/primbee/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/russell-vale/__next.service-areas.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/russell-vale/__next.service-areas/$d$region.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/russell-vale/__next.service-areas/$d$region/$d$area.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/russell-vale/__next.service-areas/$d$region/$d$area/$d$suburb.txt,rsc/text,525,293,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
